hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Wed Sep 25 00:42:55 2019,7753.820689655171,4539.724137931034,31915.137931034482,4294954269.5172415,42949672.04931032,7721.91724137931,6046.551724137931,42276.06896551724,4294949274.172414,42949672.05103446,7647.434482758622,5407.241379310345,32980.68965517241,4294943795.62069,42949672.15827586,107240.41379310345,0.0,54469.862068965514,42949672.0710345,13427.958620689655,13257.641379310346,13322.317241379307,114241.93103448275,0.0,5330.068965517241,0.0,0.0,0.0,492178808.7586207,434169959.0,881480435.7241379
Wed Sep 25 00:43:56 2019,7748.193103448277,4493.586206896552,31431.931034482757,4294954053.551724,42949672.051379286,7717.696551724141,6064.137931034483,42663.10344827586,4294949688.6551723,42949672.04620688,7642.386206896551,5485.448275862069,33436.34482758621,4294943340.1034484,42949672.15931034,107569.10344827586,0.0,54781.65517241379,42949672.070000015,13422.66206896552,13253.544827586209,13315.241379310346,115516.93103448275,0.0,5349.862068965517,0.0,0.0,0.0,492180630.13793105,434169959.0,881481358.4827586
Wed Sep 25 00:44:55 2019,7748.357142857143,4451.142857142857,31145.85714285714,4294954233.75,42949672.0535714,7718.657142857142,6103.928571428572,43090.42857142857,4294949915.035714,42949672.0442857,7642.157142857142,5533.5,33537.57142857143,4294942807.25,42949672.166071415,107749.03571428571,0.0,54953.107142857145,42949672.07035716,13421.82857142857,13251.04285714286,13312.971428571425,115511.35714285714,0.0,5362.071428571428,0.0,0.0,0.0,492182422.96428573,434169959.0,881482273.5357143
Wed Sep 25 00:45:56 2019,7763.751724137931,4430.689655172414,31226.206896551725,4294954649.965517,42949672.0503448,7729.862068965518,6102.620689655172,43142.75862068965,4294949928.586207,42949672.04344826,7657.531034482758,5488.3448275862065,33227.379310344826,4294942928.827586,42949672.16862068,107606.86206896552,0.0,54356.68965517241,42949672.06931036,13446.165517241381,13278.455172413796,13343.462068965517,115735.6551724138,0.0,5343.172413793103,0.0,0.0,0.0,492184214.2413793,434169959.0,881483180.9310344
Wed Sep 25 00:46:55 2019,7760.957142857143,4515.857142857143,31986.821428571428,4294954808.607143,42949672.04499998,7728.985714285714,6082.071428571428,42841.92857142857,4294949624.107143,42949672.046428554,7656.771428571429,5411.357142857143,33051.5,4294943708.642857,42949672.160714276,107805.78571428571,0.0,53735.857142857145,42949672.066071436,13442.142857142855,13274.014285714287,13338.042857142855,115700.32142857143,0.0,5336.857142857143,0.0,0.0,0.0,492186002.21428573,434169959.0,881484078.75
Wed Sep 25 00:47:56 2019,7760.937931034483,4594.758620689655,32850.41379310345,4294955424.275862,42949672.03241378,7730.8551724137915,6176.896551724138,43519.65517241379,4294949260.448276,42949672.04517239,7655.668965517241,5405.586206896552,33066.44827586207,4294943833.37931,42949672.15724137,109467.3448275862,0.0,53407.65517241379,42949672.0603448,13445.213793103449,13274.027586206894,13335.020689655172,115700.72413793103,0.0,5394.137931034483,0.0,0.0,0.0,492187808.9655172,434169959.0,881484967.8965517
Wed Sep 25 00:48:54 2019,7763.185714285714,4619.357142857143,33200.5,4294955667.642857,42949672.02999999,7735.3714285714295,6163.071428571428,43345.75,4294949116.535714,42949672.049285695,7658.185714285714,5346.857142857143,32824.32142857143,4294944290.642857,42949672.15607142,109366.78571428571,0.0,52735.17857142857,42949672.059999965,13452.600000000002,13280.957142857142,13339.028571428571,115750.46428571429,0.0,5375.214285714285,0.0,0.0,0.0,492189632.1785714,434169959.0,881485852.9642857
Wed Sep 25 00:49:55 2019,7768.800000000001,4559.172413793103,32576.41379310345,4294955321.37931,42949672.035172395,7737.43448275862,6114.620689655172,43043.51724137931,4294949390.6551723,42949672.04827584,7663.36551724138,5357.172413793103,32884.862068965514,4294944186.172414,42949672.155517235,108480.68965517242,0.0,53041.34482758621,42949672.0627586,13459.696551724139,13289.503448275862,13350.082758620689,115820.55172413793,0.0,5343.379310344828,0.0,0.0,0.0,492191438.3103448,434169959.0,881486730.1034483
Wed Sep 25 00:50:56 2019,7770.662068965517,4567.862068965517,32644.724137931036,4294955331.551724,42949672.035172395,7739.751724137931,6122.896551724138,43183.96551724138,4294949476.3103447,42949672.04827584,7666.427586206898,5380.9655172413795,33038.96551724138,4294944069.586207,42949672.15724137,108854.13793103448,0.0,52983.0,42949672.059999965,13462.303448275863,13293.599999999997,13354.965517241379,115856.62068965517,0.0,5354.551724137931,0.0,0.0,0.0,492193279.8965517,434169959.0,881487628.6896552
Wed Sep 25 00:51:55 2019,7770.728571428573,4612.928571428572,33136.57142857143,4294955635.464286,42949672.02964286,7742.057142857143,6171.857142857143,43537.392857142855,4294949294.107143,42949672.04749998,7665.771428571429,5359.714285714285,32962.857142857145,4294944187.678571,42949672.15464284,109647.46428571429,0.0,52859.53571428572,42949672.059999965,13462.8,13293.471428571429,13352.014285714287,115857.71428571429,0.0,5387.642857142857,0.0,0.0,0.0,492195092.71428573,434169959.0,881488507.5
Wed Sep 25 00:52:56 2019,7771.034482758621,4604.482758620689,32836.8275862069,4294954889.6551723,42949672.03862068,7740.993103448276,6085.448275862069,42724.75862068965,4294949157.6551723,42949672.04827584,7664.482758620689,5346.827586206897,32888.137931034486,4294944319.7586207,42949672.15620689,108346.8275862069,0.0,53469.55172413793,42949672.064137936,13464.868965517242,13292.979310344828,13354.71724137931,115328.58620689655,0.0,5341.931034482759,0.0,0.0,0.0,492196910.17241377,434169959.0,881489389.7241379
Wed Sep 25 00:53:55 2019,7768.757142857144,4610.142857142857,32778.142857142855,4294954680.857143,42949672.039999984,7739.442857142856,6085.071428571428,42841.892857142855,4294949443.142857,42949672.04749998,7662.428571428571,5397.214285714285,33285.607142857145,4294944177.035714,42949672.15107142,108916.25,0.0,53654.42857142857,42949672.064642854,13459.971428571429,13288.371428571432,13348.328571428572,115814.78571428571,0.0,5367.928571428572,0.0,0.0,0.0,492198707.6785714,434169959.0,881490280.9285715
Wed Sep 25 00:54:55 2019,7764.372413793105,4598.275862068966,32624.310344827587,4294954577.9310346,42949672.039999984,7734.579310344824,6132.206896551724,43344.8275862069,4294949695.551724,42949672.04413791,7661.337931034483,5479.0344827586205,33703.55172413793,4294943634.6551723,42949672.153448276,109700.27586206897,0.0,53966.275862068964,42949672.06586207,13452.620689655174,13283.337931034484,13347.144827586206,115779.4827586207,0.0,5403.793103448276,0.0,0.0,0.0,492200530.51724136,434169959.0,881491175.8275862
Wed Sep 25 00:55:54 2019,7766.7,4585.071428571428,32458.85714285714,4294954485.75,42949672.0417857,7735.714285714284,6124.928571428572,43210.82142857143,4294949581.607143,42949672.04321426,7661.314285714284,5473.285714285715,33580.142857142855,4294943570.285714,42949672.15999999,109278.25,0.0,54229.17857142857,42949672.066785716,13454.142857142857,13284.214285714286,13348.92857142857,115786.82142857143,0.0,5393.357142857143,0.0,0.0,0.0,492202351.9285714,434169959.0,881492075.7857143
Wed Sep 25 00:56:55 2019,7765.489655172414,4620.0,32816.31034482759,4294954656.7586207,42949672.04172412,7736.482758620689,6133.6551724137935,43190.8275862069,4294949294.6896553,42949672.04758619,7663.986206896553,5440.137931034483,33408.93103448276,4294943778.586207,42949672.15724137,109426.3448275862,0.0,54147.724137931036,42949672.066896565,13453.737931034482,13288.758620689654,13348.593103448276,115800.75862068965,0.0,5399.379310344828,0.0,0.0,0.0,492204161.55172414,434169959.0,881492977.6551725
Wed Sep 25 00:57:56 2019,7767.434482758619,4662.413793103448,33206.862068965514,4294954735.62069,42949672.039999984,7737.68275862069,6179.172413793103,43690.89655172414,4294949661.3448277,42949672.04275861,7665.806896551725,5505.517241379311,34022.137931034486,4294943764.724138,42949672.1513793,110967.8275862069,0.0,53808.51724137931,42949672.06137929,13455.558620689655,13291.696551724139,13350.910344827587,115821.44827586207,0.0,5450.206896551724,0.0,0.0,0.0,492206029.2413793,434169959.0,881493888.2413793
Wed Sep 25 00:58:55 2019,7767.728571428571,4794.857142857143,34318.21428571428,4294954755.357143,42949672.0367857,7738.885714285713,6258.0,44076.71428571428,4294948861.142857,42949672.0467857,7666.757142857142,5488.928571428572,34055.57142857143,4294943981.857143,42949672.14821428,112503.71428571429,0.0,54353.392857142855,42949672.06214285,13457.357142857141,13291.842857142856,13351.67142857143,115835.21428571429,0.0,5515.0,0.0,0.0,0.0,492207883.10714287,434169959.0,881494783.3928572
Wed Sep 25 00:59:55 2019,7765.737931034485,4753.448275862069,33710.41379310345,4294954070.7586207,42949672.04448274,7739.50344827586,6178.551724137931,43207.793103448275,4294948421.137931,42949672.05551722,7665.268965517241,5463.103448275862,33604.206896551725,4294943761.3448277,42949672.15689654,110498.6551724138,0.0,55655.41379310345,42949672.07068967,13455.268965517242,13293.393103448278,13349.958620689651,115821.0,0.0,5458.620689655172,0.0,0.0,0.0,492209737.2758621,434169959.0,881495698.6206896
Wed Sep 25 01:00:56 2019,7767.268965517241,4608.413793103448,32668.862068965518,4294954451.172414,42949672.04344826,7740.041379310344,6101.586206896552,42539.65517241379,4294948424.62069,42949672.0565517,7665.641379310345,5353.241379310345,32617.58620689655,4294943802.586207,42949672.162068956,107774.86206896552,0.0,55165.03448275862,42949672.070000015,13456.46896551724,13293.310344827583,13349.37931034483,115835.68965517242,0.0,5350.068965517241,0.0,0.0,0.0,492211581.6551724,434169959.0,881496635.3793104
Wed Sep 25 01:01:55 2019,7769.185714285714,4514.357142857143,31851.964285714286,4294954411.142857,42949672.049285695,7743.12857142857,6034.285714285715,42039.96428571428,4294948673.107143,42949672.05714283,7669.071428571429,5318.571428571428,32284.964285714286,4294943808.0,42949672.16535713,106127.21428571429,0.0,54978.142857142855,42949672.0732143,13464.257142857143,13301.314285714287,13357.114285714286,113945.71428571429,0.0,5285.285714285715,0.0,0.0,0.0,492213353.14285713,434169959.0,881497549.7857143
Wed Sep 25 01:02:56 2019,7772.358620689656,4495.241379310345,31493.620689655174,4294953950.862069,42949672.05620687,7746.703448275862,5933.379310344828,41433.0,4294949123.37931,42949672.055172384,7672.758620689654,5329.862068965517,32569.51724137931,4294944066.3103447,42949672.161724135,105537.3448275862,0.0,54791.96551724138,42949672.07758622,13468.46896551724,13306.262068965518,13361.255172413797,109254.10344827586,0.0,5254.620689655172,0.0,0.0,0.0,492215101.82758623,434169959.0,881498459.6896552
Wed Sep 25 01:03:54 2019,7776.128571428572,4536.428571428572,31986.85714285714,4294954215.821429,42949672.04892855,7751.314285714286,6031.714285714285,42444.392857142855,4294949429.0,42949672.04892855,7677.857142857144,5414.571428571428,33374.32142857143,4294943978.357143,42949672.15499999,107830.35714285714,0.0,54218.75,42949672.06821429,13475.871428571427,13314.600000000004,13369.500000000002,114065.67857142857,0.0,5328.071428571428,0.0,0.0,0.0,492216876.3214286,434169959.0,881499366.5714285
Wed Sep 25 01:04:55 2019,7780.386206896552,4558.758620689655,32113.862068965518,4294953995.37931,42949672.05103446,7750.965517241379,6054.413793103448,42714.44827586207,4294949664.827586,42949672.04827584,7682.813793103447,5477.793103448276,33802.862068965514,4294943686.1034484,42949672.156551726,108658.72413793103,0.0,54469.724137931036,42949672.067586206,13476.91034482759,13319.917241379308,13379.296551724141,114974.24137931035,0.0,5361.172413793103,0.0,0.0,0.0,492218671.2758621,434169959.0,881500270.5862069
Wed Sep 25 01:05:56 2019,7778.731034482758,4538.896551724138,32007.58620689655,4294954129.0689654,42949672.0503448,7751.131034482759,6039.517241379311,42560.31034482759,4294949496.793103,42949672.049999975,7682.193103448276,5437.0344827586205,33398.75862068965,4294943672.3103447,42949672.15931034,107987.24137931035,0.0,54593.275862068964,42949672.06793105,13473.47586206896,13317.475862068964,13374.579310344827,115490.5172413793,0.0,5340.620689655172,0.0,0.0,0.0,492220503.17241377,434169959.0,881501188.2413793
Wed Sep 25 01:06:55 2019,7767.385714285711,4545.214285714285,31940.714285714286,4294953932.0,42949672.05249997,7739.099999999998,6034.285714285715,42398.32142857143,4294949343.75,42949672.04714284,7669.414285714285,5442.0,33314.07142857143,4294943463.857143,42949672.15999999,107596.39285714286,0.0,55159.07142857143,42949672.071071446,13453.285714285716,13298.1,13356.042857142858,114479.32142857143,0.0,5339.142857142857,0.0,0.0,0.0,492222290.96428573,434169959.0,881502099.0714285
Wed Sep 25 01:07:55 2019,7752.993103448278,4572.413793103448,31781.44827586207,4294953135.413793,42949672.05931033,7718.81379310345,6070.137931034483,42197.1724137931,4294948373.0689654,42949672.05586205,7647.972413793105,5467.6551724137935,33100.65517241379,4294942949.413793,42949672.165172406,107103.3448275862,0.0,57488.379310344826,42949672.08206897,13423.531034482756,13257.310344827582,13325.048275862067,115559.8275862069,0.0,5373.379310344828,0.0,0.0,0.0,492224072.6551724,434169959.0,881503029.6551725
Wed Sep 25 01:08:56 2019,7742.23448275862,4516.3448275862065,31096.137931034482,4294952775.724138,42949672.070344836,7709.420689655173,6036.620689655172,41775.793103448275,4294948191.5172415,42949672.05793101,7638.910344827587,5465.172413793103,32689.41379310345,4294942387.4827585,42949672.17275861,105544.27586206897,0.0,58577.862068965514,42949672.08931035,13406.234482758618,13241.296551724135,13306.427586206897,113300.58620689655,0.0,5337.379310344828,0.0,0.0,0.0,492225867.7241379,434169959.0,881504013.5517242
Wed Sep 25 01:09:55 2019,7748.4,4497.214285714285,30780.321428571428,4294952409.785714,42949672.07000001,7715.228571428571,6024.642857142857,41784.67857142857,4294948321.892857,42949672.0617857,7644.9857142857145,5520.642857142857,32994.67857142857,4294942044.392857,42949672.17749999,105595.14285714286,0.0,59122.5,42949672.09035716,13419.128571428571,13253.228571428574,13320.042857142855,114962.67857142857,0.0,5346.214285714285,0.0,0.0,0.0,492227612.89285713,434169959.0,881504988.25
Wed Sep 25 01:10:55 2019,7746.455172413793,4534.758620689655,31072.275862068964,4294952371.3448277,42949672.06931035,7714.468965517241,6057.724137931034,41693.48275862069,4294947609.1034484,42949672.06586208,7642.096551724137,5482.551724137931,32586.758620689656,4294942017.413793,42949672.18103448,105397.06896551725,0.0,59866.06896551724,42949672.0962069,13412.524137931036,13248.786206896551,13312.965517241377,114945.3448275862,0.0,5360.413793103448,0.0,0.0,0.0,492229361.2413793,434169959.0,881505973.3793104
Wed Sep 25 01:11:56 2019,7742.234482758619,4530.620689655172,30914.58620689655,4294952052.793103,42949672.07620691,7709.875862068968,6002.275862068966,41015.1724137931,4294947221.862069,42949672.07379311,7638.951724137931,5427.310344827586,32151.51724137931,4294942199.137931,42949672.1827586,104112.20689655172,0.0,60541.03448275862,42949672.102413796,13405.365517241378,13241.627586206892,13307.503448275864,112232.24137931035,0.0,5323.172413793103,0.0,0.0,0.0,492231124.86206895,434169959.0,881506987.3103448
Wed Sep 25 01:12:55 2019,7729.5428571428565,4630.928571428572,31802.285714285714,4294952225.285714,42949672.06821429,7700.528571428572,5994.214285714285,40801.5,4294946998.142857,42949672.07678573,7630.757142857142,5365.285714285715,32160.714285714286,4294943148.107143,42949672.171785705,104796.42857142857,0.0,59523.607142857145,42949672.09607144,13386.300000000001,13228.414285714282,13287.471428571425,112520.92857142857,0.0,5333.214285714285,0.0,0.0,0.0,492232848.96428573,434169959.0,881507983.8928572
Wed Sep 25 01:13:55 2019,7719.434482758622,4706.896551724138,32583.275862068964,4294952604.413793,42949672.058965504,7692.579310344827,6096.0,41457.10344827586,4294946683.8965516,42949672.07413794,7621.820689655174,5370.0,32192.55172413793,4294943144.827586,42949672.17103448,106202.06896551725,0.0,59461.793103448275,42949672.09137932,13371.26896551724,13215.972413793104,13269.682758620691,115137.06896551725,0.0,5390.758620689655,0.0,0.0,0.0,492234605.7241379,434169959.0,881508966.8965517
Wed Sep 25 01:14:56 2019,7720.8,4584.620689655172,31380.620689655174,4294952374.793103,42949672.06827586,7690.344827586208,5999.586206896552,40813.06896551724,4294947198.0,42949672.07448277,7621.282758620691,5369.379310344828,32000.827586206895,4294942932.206897,42949672.17379309,104221.8275862069,0.0,59386.31034482759,42949672.09896552,13368.413793103446,13212.16551724138,13274.234482758618,111948.93103448275,0.0,5319.103448275862,0.0,0.0,0.0,492236380.82758623,434169959.0,881509972.4137931
Wed Sep 25 01:15:55 2019,7716.0,4590.0,31372.821428571428,4294952321.071429,42949672.069285735,7685.742857142856,6014.785714285715,41188.32142857143,4294947697.25,42949672.064285696,7617.642857142856,5451.428571428572,32650.5,4294942697.357143,42949672.17214285,105222.39285714286,0.0,59126.17857142857,42949672.09428573,13361.48571428571,13204.757142857143,13265.142857142857,111486.07142857143,0.0,5353.5,0.0,0.0,0.0,492238111.14285713,434169959.0,881510955.5714285
Wed Sep 25 01:16:56 2019,7711.820689655171,4613.172413793103,31846.55172413793,4294952888.862069,42949672.06103447,7681.820689655172,6128.068965517241,42272.48275862069,4294947924.137931,42949672.06172412,7612.3448275862065,5517.103448275862,33021.793103448275,4294942397.827586,42949672.17172413,107257.31034482758,0.0,58725.0,42949672.089310355,13357.241379310344,13195.53103448276,13256.689655172411,114993.8275862069,0.0,5426.137931034483,0.0,0.0,0.0,492239877.7241379,434169959.0,881511932.4482758
Wed Sep 25 01:17:54 2019,7713.214285714285,4664.142857142857,32426.928571428572,4294953197.642857,42949672.05428569,7682.5714285714275,6197.785714285715,42682.25,4294947480.821429,42949672.05999998,7610.914285714286,5498.785714285715,32820.857142857145,4294942349.535714,42949672.171785705,107944.25,0.0,58838.82142857143,42949672.08964287,13360.628571428571,13196.399999999998,13256.785714285714,115011.42857142857,0.0,5453.428571428572,0.0,0.0,0.0,492241666.28571427,434169959.0,881512908.8214285
Wed Sep 25 01:18:55 2019,7715.006896551725,4742.896551724138,32843.65517241379,4294952587.2413793,42949672.057241365,7687.655172413794,6199.448275862069,42594.55172413793,4294947252.6551723,42949672.06551725,7614.579310344827,5545.241379310345,33230.96551724138,4294942301.827586,42949672.17172413,108645.10344827586,0.0,59790.68965517241,42949672.09000001,13364.48275862069,13202.317241379309,13260.041379310343,115059.75862068965,0.0,5497.241379310345,0.0,0.0,0.0,492243465.8965517,434169959.0,881513894.3448275
Wed Sep 25 01:19:56 2019,7723.448275862069,4699.0344827586205,32346.931034482757,4294952299.551724,42949672.0624138,7693.944827586205,6158.689655172414,42310.24137931035,4294947201.37931,42949672.06551725,7624.179310344828,5555.793103448276,33206.93103448276,4294942044.7586207,42949672.173448265,107826.3448275862,0.0,60280.75862068965,42949672.092413805,13375.61379310345,13218.537931034485,13276.841379310343,115175.86206896552,0.0,5470.068965517241,0.0,0.0,0.0,492245290.37931037,434169959.0,881514907.6896552
Wed Sep 25 01:20:54 2019,7726.628571428571,4679.357142857143,32213.89285714286,4294952250.071429,42949672.06535714,7696.457142857144,6102.857142857143,42004.46428571428,4294947587.214286,42949672.064642854,7627.92857142857,5523.642857142857,33267.892857142855,4294942487.857143,42949672.17035713,107425.96428571429,0.0,59615.96428571428,42949672.092500016,13381.842857142863,13223.314285714287,13282.371428571427,115220.82142857143,0.0,5435.785714285715,0.0,0.0,0.0,492247076.25,434169959.0,881515903.0714285
Wed Sep 25 01:21:55 2019,7733.8344827586225,4618.758620689655,31726.793103448275,4294952330.413793,42949672.06655174,7703.958620689653,6034.551724137931,41532.48275862069,4294947746.0,42949672.06206895,7637.710344827587,5465.586206896552,32929.31034482759,4294942760.8965516,42949672.17068965,106123.3448275862,0.0,59088.206896551725,42949672.091034494,13391.172413793103,13238.358620689654,13298.689655172413,113754.10344827586,0.0,5370.827586206897,0.0,0.0,0.0,492248850.9310345,434169959.0,881516884.5172414
Wed Sep 25 01:22:56 2019,7739.131034482759,4568.275862068966,31531.344827586207,4294952724.3103447,42949672.06620691,7706.234482758621,6085.0344827586205,41624.96551724138,4294947050.6551723,42949672.07068966,7639.572413793103,5406.0,32093.310344827587,4294942408.1034484,42949672.18103449,105304.37931034483,0.0,59670.724137931036,42949672.094482765,13399.36551724138,13243.737931034484,13306.965517241377,115391.41379310345,0.0,5354.9655172413795,0.0,0.0,0.0,492250626.9655172,434169959.0,881517884.0689656
Wed Sep 25 01:23:54 2019,7730.828571428572,4553.571428571428,31443.821428571428,4294952952.642857,42949672.06214285,7700.399999999999,6105.857142857143,41784.46428571428,4294947023.0,42949672.06857144,7633.542857142858,5410.928571428572,32043.714285714286,4294942282.071429,42949672.18357142,105286.21428571429,0.0,59637.17857142857,42949672.09357144,13384.757142857143,13231.071428571431,13292.442857142856,115293.17857142857,0.0,5358.5,0.0,0.0,0.0,492252369.46428573,434169959.0,881518875.7857143
Wed Sep 25 01:24:55 2019,7733.131034482758,4534.551724137931,31473.068965517243,4294953286.3448277,42949672.059655145,7701.682758620689,6116.482758620689,41923.275862068964,4294947078.0689654,42949672.06965518,7635.393103448276,5377.448275862069,31808.931034482757,4294942390.862069,42949672.182758614,105249.68965517242,0.0,59115.68965517241,42949672.09034484,13388.482758620692,13231.28275862069,13295.627586206894,115307.13793103448,0.0,5343.379310344828,0.0,0.0,0.0,492254115.82758623,434169959.0,881519859.3103448
Wed Sep 25 01:25:56 2019,7731.144827586208,4574.689655172414,31880.793103448275,4294953474.7586207,42949672.05379308,7703.006896551726,6105.931034482759,41792.89655172414,4294946951.275862,42949672.06827587,7636.758620689655,5327.586206896552,31654.58620689655,4294942870.586207,42949672.18068965,105283.79310344828,0.0,58577.58620689655,42949672.09000001,13388.068965517241,13238.772413793105,13297.820689655175,115322.93103448275,0.0,5330.551724137931,0.0,0.0,0.0,492255893.8965517,434169959.0,881520852.3448275
Wed Sep 25 01:26:55 2019,7729.757142857145,4546.714285714285,31454.5,4294953066.25,42949672.06142857,7704.514285714286,6108.642857142857,42327.42857142857,4294948048.607143,42949672.05928569,7636.842857142857,5504.357142857143,32998.07142857143,4294942328.357143,42949672.17214285,106730.28571428571,0.0,58494.75,42949672.08964287,13388.442857142858,13238.057142857142,13293.642857142855,115324.17857142857,0.0,5386.571428571428,0.0,0.0,0.0,492257651.8214286,434169959.0,881521823.0357143
Wed Sep 25 01:27:56 2019,7733.089655172415,4546.551724137931,31346.41379310345,4294952799.6551723,42949672.06068963,7706.275862068966,6086.482758620689,42310.24137931035,4294948458.7586207,42949672.056206875,7636.717241379309,5554.551724137931,33381.58620689655,4294942223.034483,42949672.169999994,106966.20689655172,0.0,58344.862068965514,42949672.08862069,13392.66206896552,13239.931034482763,13296.413793103451,115342.41379310345,0.0,5390.413793103448,0.0,0.0,0.0,492259426.44827586,434169959.0,881522793.6896552
Wed Sep 25 01:28:54 2019,7727.185714285716,4501.928571428572,31035.821428571428,4294952984.678571,42949672.06214284,7701.214285714284,6047.357142857143,41933.46428571428,4294948456.714286,42949672.05749997,7632.3,5479.071428571428,32817.142857142855,4294942505.642857,42949672.17285714,105800.67857142857,0.0,57912.67857142857,42949672.0832143,13383.342857142861,13230.428571428574,13287.557142857144,114992.67857142857,0.0,5341.5,0.0,0.0,0.0,492261192.9285714,434169959.0,881523758.8214285
